annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1096.8,17.06958904109589,10.990684931506848,2.0263013698630137,91.99608610567516,126,7.427727886272585,28.799999999999955,32.0,0.3041095890410959,3577,3577,1.0,C,402,9,40,1003,screen,21.0,2.0,v2.2,False
1072.8,16.622465753424656,11.792876712328766,1.60986301369863,90.90802348336597,125,6.678342800207071,26.0,27.590476190476192,0.3024657534246575,3430,3430,1.0,C,402,9,40,1003,screen,21.0,4.0,v2.2,False
1098.8,16.472876712328766,9.432328767123288,2.3468493150684933,93.67367906066536,128,8.485892168630283,33.0,34.86734693877551,0.3178082191780822,4501,4501,1.0,C,402,9,40,1003,screen,28.0,0.0,v2.2,False
1090.2,17.007123287671234,11.376986301369865,1.8767123287671232,91.51761252446184,125,7.4313712179060545,29.0,31.78494623655914,0.3046575342465753,4242,4242,1.0,C,402,9,40,1003,screen,28.0,2.0,v2.2,False
1055.4,17.60109589041096,12.91123287671233,1.5632876712328767,89.86790606653621,124,7.490476329344553,28.0,29.74137931034483,0.2887671232876712,4242,4242,1.0,C,402,9,40,1003,screen,28.0,4.0,v2.2,False
1124.6,15.148493150684931,8.492602739726028,2.218630136986301,94.3982387475538,125,7.716991049182337,30.0,32.333333333333336,0.3232876712328767,3570,3570,1.0,C,402,9,40,1004,screen,21.0,0.0,v2.2,False
1058.4,17.356164383561644,11.704657534246577,1.883835616438356,91.23140900195696,125,7.623561596808387,30.0,32.361111111111114,0.3024657534246575,3472,3472,1.0,C,402,9,40,1004,screen,21.0,2.0,v2.2,False
1052.8,18.008219178082193,13.311780821917807,1.5654794520547946,89.51223091976516,124,8.073839493231269,30.0,31.414414414414413,0.2986301369863013,3444,3444,1.0,C,402,9,40,1004,screen,21.0,4.0,v2.2,False
1105.0,15.544657534246577,8.933150684931507,2.203835616438356,93.9916829745597,125,7.181948100256649,27.0,29.115384615384617,0.3243835616438356,4368,4368,1.0,C,402,9,40,1004,screen,28.0,0.0,v2.2,False
1087.0,16.936986301369863,11.234520547945204,1.900821917808219,91.66634050880626,124,7.219755177022969,29.0,30.696969696969692,0.3024657534246575,4270,4270,1.0,C,402,9,40,1004,screen,28.0,2.0,v2.2,False
1045.8,17.26958904109589,12.947945205479453,1.4405479452054797,89.72553816046967,123,7.515166032755354,28.0,29.86238532110092,0.2904109589041095,4137,4137,1.0,C,402,9,40,1004,screen,28.0,4.0,v2.2,False
1108.8,15.61917808219178,8.843287671232877,2.2586301369863016,94.12084148727983,126,7.873880064026708,30.0,33.75,0.3194520547945205,3640,3640,1.0,C,402,9,40,1005,screen,21.0,0.0,v2.2,False
1095.2,16.84054794520548,11.20054794520548,1.88,91.67808219178085,125,7.773401266077231,30.0,31.609929078014183,0.3013698630136986,3556,3556,1.0,C,402,9,40,1005,screen,21.0,2.0,v2.2,False
1046.4,17.316712328767125,12.745205479452055,1.5238356164383562,89.98091976516635,124,7.300975521891367,28.0,29.618181818181817,0.296986301369863,3437,3437,1.0,C,402,9,40,1005,screen,21.0,4.0,v2.2,False
1117.2,16.0827397260274,9.860821917808218,2.073972602739726,93.04745596868884,127,8.275562017187257,30.0,33.33606557377049,0.3035616438356164,4445,4445,1.0,C,402,9,40,1005,screen,28.0,0.0,v2.2,False
1106.8,16.573150684931505,10.808219178082192,1.9216438356164385,92.06555772994128,125,7.91527519108697,30.0,31.631205673758867,0.3002739726027397,4340,4340,1.0,C,402,9,40,1005,screen,28.0,2.0,v2.2,False
1046.4,17.316712328767125,12.745205479452055,1.5238356164383562,89.98091976516635,124,7.300975521891367,28.0,29.618181818181817,0.296986301369863,4200,4200,1.0,C,402,9,40,1005,screen,28.0,4.0,v2.2,False
1141.2,14.612054794520548,7.755616438356163,2.2854794520547945,95.11594911937378,127,8.217150669701443,30.0,32.603305785123965,0.313972602739726,3626,3626,1.0,C,402,9,40,1006,screen,21.0,0.0,v2.2,False
1084.0,15.9413698630137,10.464109589041096,1.8257534246575344,92.2871819960861,125,6.796651917607168,26.0,28.718446601941743,0.3101369863013699,3458,3458,1.0,C,402,9,40,1006,screen,21.0,2.0,v2.2,False
1040.4,17.226301369863013,13.20054794520548,1.341917808219178,89.4119373776908,124,7.654388201279106,28.0,29.52586206896552,0.296986301369863,3402,3402,1.0,C,402,9,40,1006,screen,21.0,4.0,v2.2,False
1153.4,13.631232876712328,7.138082191780822,2.164383561643836,95.5591976516634,127,8.417844054982622,30.0,33.40625,0.3117808219178082,4452,4452,1.0,C,402,9,40,1006,screen,28.0,0.0,v2.2,False
1079.0,15.374246575342466,10.225753424657537,1.7161643835616438,92.40215264187869,126,6.831757530745958,27.0,28.632478632478637,0.3002739726027397,4291,4291,1.0,C,402,9,40,1006,screen,28.0,2.0,v2.2,False
1040.4,17.226301369863013,13.20054794520548,1.341917808219178,89.4119373776908,124,7.654388201279106,28.0,29.52586206896552,0.296986301369863,4109,4109,1.0,C,402,9,40,1006,screen,28.0,4.0,v2.2,False
1135.8,15.135342465753425,8.500821917808219,2.2115068493150685,94.38454011741683,128,8.029126337457287,30.0,32.8,0.3134246575342466,3626,3626,1.0,C,402,9,40,1007,screen,21.0,0.0,v2.2,False
1107.2,16.26027397260274,10.635068493150683,1.875068493150685,92.17857142857142,126,7.098051138781512,28.0,30.528846153846157,0.3041095890410959,3577,3577,1.0,C,402,9,40,1007,screen,21.0,2.0,v2.2,False
1045.6,18.004383561643834,12.908493150684931,1.6986301369863013,89.99119373776908,126,7.688278734324053,29.0,30.965217391304343,0.3024657534246575,3430,3430,1.0,C,402,9,40,1007,screen,21.0,4.0,v2.2,False
1142.6,13.261369863013698,7.387945205479452,1.957808219178082,95.15166340508809,128,7.712569719300961,27.0,31.24576271186441,0.3057534246575342,4487,4487,1.0,C,402,9,40,1007,screen,28.0,0.0,v2.2,False
1105.6,16.257534246575343,10.74904109589041,1.836164383561644,92.04207436399216,126,7.15151494900553,28.0,30.62857142857143,0.3019178082191781,4368,4368,1.0,C,402,9,40,1007,screen,28.0,2.0,v2.2,False
1038.8,17.447123287671232,13.30958904109589,1.3791780821917807,89.34784735812133,124,7.553796368835428,27.0,28.31205673758865,0.2964383561643836,4207,4207,1.0,C,402,9,40,1007,screen,28.0,4.0,v2.2,False
1111.6,15.888219178082192,8.836164383561643,2.350684931506849,94.20939334637966,127,8.38921602809045,33.0,36.8936170212766,0.3205479452054794,3605,3605,1.0,C,402,9,40,1008,screen,21.0,0.0,v2.2,False
1066.0,15.844931506849315,10.576438356164385,1.7561643835616438,92.1247553816047,123,6.483832610118016,25.799999999999955,27.92391304347826,0.3052054794520548,3563,3563,1.0,C,402,9,40,1008,screen,21.0,2.0,v2.2,False
1057.4,18.24383561643836,13.213698630136989,1.6767123287671233,89.69911937377691,124,7.673736722091838,30.0,31.52777777777778,0.2958904109589041,3458,3458,1.0,C,402,9,40,1008,screen,21.0,4.0,v2.2,False
1116.8,15.184657534246575,8.638904109589042,2.181917808219178,94.2348336594912,126,7.397500259799081,30.0,32.76699029126213,0.3194520547945205,4347,4347,1.0,C,402,9,40,1008,screen,28.0,0.0,v2.2,False
1082.6,15.967123287671232,10.254794520547945,1.904109589041096,92.5440313111546,130,7.235164320160671,27.0,30.277310924369747,0.3068493150684931,4312,4312,1.0,C,402,9,40,1008,screen,28.0,2.0,v2.2,False
1045.2,17.973150684931507,13.411506849315067,1.5205479452054795,89.383072407045,125,7.953320653715171,30.0,31.94495412844037,0.2964383561643836,4193,4193,1.0,C,402,9,40,1008,screen,28.0,4.0,v2.2,False
1096.0,17.058630136986302,10.111780821917808,2.3156164383561646,93.03913894324852,126,7.518206212756754,30.0,32.76724137931034,0.3260273972602739,3584,3584,1.0,C,402,9,40,1009,screen,21.0,0.0,v2.2,False
1078.4,16.417534246575343,11.301917808219178,1.7052054794520548,91.43150684931508,124,6.729494475100709,26.0,28.7843137254902,0.3112328767123287,3472,3472,1.0,C,402,9,40,1009,screen,21.0,2.0,v2.2,False
1061.6,18.19506849315069,12.716164383561644,1.8263013698630135,90.27690802348336,126,7.220696816029063,28.0,30.233009708737864,0.3063013698630137,3395,3395,1.0,C,402,9,40,1009,screen,21.0,4.0,v2.2,False
1128.0,14.3786301369863,8.14027397260274,2.0794520547945203,94.5885518590998,127,7.770677232875796,27.0,31.60169491525424,0.3101369863013699,4515,4515,1.0,C,402,9,40,1009,screen,28.0,0.0,v2.2,False
1098.4,15.764383561643836,10.083287671232876,1.8936986301369865,92.68786692759296,125,6.409828533313822,25.0,28.541666666666668,0.3271232876712329,4186,4186,1.0,C,402,9,40,1009,screen,28.0,2.0,v2.2,False
1048.2,17.643287671232876,12.775890410958905,1.6224657534246576,90.04158512720156,126,7.354986235107808,28.0,30.22641509433962,0.3073972602739726,4130,4130,1.0,C,402,9,40,1009,screen,28.0,4.0,v2.2,False
1221.4,12.26027397260274,6.801095890410959,1.81972602739726,95.55234833659492,125,7.863465162046719,27.0,30.214285714285715,0.2871232876712328,3738,3738,1.0,C,402,9,45,1000,screen,21.0,0.0,v2.2,False
1181.0,13.388493150684932,8.746301369863014,1.5473972602739725,93.57240704500978,124,6.063152585430531,24.0,26.526315789473685,0.2712328767123287,3654,3654,1.0,C,402,9,45,1000,screen,21.0,2.0,v2.2,False
1107.2,16.626849315068494,12.117808219178082,1.503013698630137,90.5225048923679,124,7.066681318653671,26.0,27.495495495495497,0.2717808219178082,3451,3451,1.0,C,402,9,45,1000,screen,21.0,4.0,v2.2,False
1226.4,12.169863013698633,7.026301369863014,1.7145205479452057,95.2573385518591,126,7.185639250585698,27.0,28.959183673469383,0.2663013698630137,4704,4704,1.0,C,402,9,45,1000,screen,28.0,0.0,v2.2,False
1181.0,13.388493150684932,8.746301369863014,1.5473972602739725,93.57240704500978,124,6.063152585430531,24.0,26.526315789473685,0.2712328767123287,4473,4473,1.0,C,402,9,45,1000,screen,28.0,2.0,v2.2,False
1145.2,14.492602739726028,11.03068493150685,1.153972602739726,91.18150684931508,125,6.533405645564043,23.0,25.16197183098592,0.2630136986301369,4242,4242,1.0,C,402,9,45,1000,screen,28.0,4.0,v2.2,False
1235.0,11.458082191780822,7.256438356164383,1.4005479452054794,94.77152641878668,122,5.653996572429791,21.0,23.03921568627451,0.2646575342465753,3759,3759,1.0,C,402,9,45,1001,screen,21.0,0.0,v2.2,False
1206.8,12.730958904109588,8.585205479452055,1.381917808219178,93.56849315068494,123,5.710433127464537,23.0,24.638297872340427,0.2712328767123287,3626,3626,1.0,C,402,9,45,1001,screen,21.0,2.0,v2.2,False
1166.0,13.501917808219178,10.05972602739726,1.1473972602739726,92.04256360078278,123,6.121227950910891,22.0,25.37894736842105,0.2416438356164383,3563,3563,1.0,C,402,9,45,1001,screen,21.0,4.0,v2.2,False
1242.2,11.552328767123289,7.077808219178082,1.4915068493150685,95.01223091976516,122,5.970287018631129,24.0,25.598130841121492,0.2597260273972602,4627,4627,1.0,C,402,9,45,1001,screen,28.0,0.0,v2.2,False
1188.8,13.56,8.631780821917808,1.6427397260273973,93.75978473581212,123,6.113764309743034,24.0,26.37391304347826,0.2767123287671232,4361,4361,1.0,C,402,9,45,1001,screen,28.0,2.0,v2.2,False
1125.6,14.763835616438357,10.77917808219178,1.3282191780821917,91.56164383561644,124,6.43673722915374,24.0,25.35251798561151,0.2597260273972602,4235,4235,1.0,C,402,9,45,1001,screen,28.0,4.0,v2.2,False
1233.0,11.617534246575342,6.87013698630137,1.5824657534246576,95.27886497064578,123,6.574682256018457,24.0,25.99137931034483,0.2695890410958904,3843,3843,1.0,C,402,9,45,1002,screen,21.0,0.0,v2.2,False
1164.8,13.683287671232875,9.055890410958904,1.5424657534246575,93.29158512720156,123,6.331094087374372,24.0,26.125,0.2728767123287671,3591,3591,1.0,C,402,9,45,1002,screen,21.0,2.0,v2.2,False
1151.6,15.005479452054796,11.134246575342466,1.2904109589041095,91.21086105675148,124,6.4189423456156245,24.0,25.162337662337663,0.2646575342465753,3514,3514,1.0,C,402,9,45,1002,screen,21.0,4.0,v2.2,False
1233.0,11.606575342465751,6.8591780821917805,1.5824657534246576,95.28864970645792,123,6.58270265810538,24.0,25.99137931034483,0.2695890410958904,4683,4683,1.0,C,402,9,45,1002,screen,28.0,0.0,v2.2,False
1195.6,12.22082191780822,8.37917808219178,1.2805479452054795,93.6619373776908,125,5.267619179864918,20.0,22.20183486238532,0.2602739726027397,4501,4501,1.0,C,402,9,45,1002,screen,28.0,2.0,v2.2,False
1147.4,14.021369863013698,10.656438356164385,1.1216438356164384,91.48679060665364,124,6.089886216606881,22.0,24.62037037037037,0.2531506849315068,4298,4298,1.0,C,402,9,45,1002,screen,28.0,4.0,v2.2,False
1202.0,13.255890410958903,7.826301369863014,1.8098630136986305,94.62818003913894,126,7.119034097348581,27.0,29.916666666666668,0.2821917808219178,3682,3682,1.0,C,402,9,45,1003,screen,21.0,0.0,v2.2,False
1152.8,15.570958904109588,10.966575342465754,1.5347945205479452,91.57876712328766,126,6.857456117102117,26.0,27.39855072463768,0.2794520547945205,3486,3486,1.0,C,402,9,45,1003,screen,21.0,2.0,v2.2,False
1111.0,15.51945205479452,11.543013698630135,1.3254794520547946,90.87720156555773,122,6.754366661489222,25.0,28.056603773584907,0.2652054794520548,3437,3437,1.0,C,402,9,45,1003,screen,21.0,4.0,v2.2,False
1222.2,12.69972602739726,7.506849315068493,1.730958904109589,94.84295499021526,124,6.910274334081555,24.0,25.595744680851062,0.273972602739726,4578,4578,1.0,C,402,9,45,1003,screen,28.0,0.0,v2.2,False
1173.6,13.732054794520549,9.487671232876712,1.4147945205479453,92.79207436399216,122,5.52426737593824,21.0,22.40119760479042,0.2767123287671232,4361,4361,1.0,C,402,9,45,1003,screen,28.0,2.0,v2.2,False
1144.4,14.47945205479452,10.728219178082192,1.2504109589041097,91.5376712328767,122,6.050657834145577,23.0,24.55963302752293,0.2608219178082192,4270,4270,1.0,C,402,9,45,1003,screen,28.0,4.0,v2.2,False
1240.8,12.256986301369864,7.189041095890411,1.6893150684931506,95.08953033268102,124,6.612325405807726,27.0,28.94117647058824,0.273972602739726,3787,3787,1.0,C,402,9,45,1004,screen,21.0,0.0,v2.2,False
1170.8,14.68,9.71890410958904,1.6536986301369865,92.79892367906066,124,6.477234085897218,27.0,28.357894736842105,0.2712328767123287,3584,3584,1.0,C,402,9,45,1004,screen,21.0,2.0,v2.2,False
1090.4,16.6,12.855342465753424,1.2482191780821918,89.63649706457926,122,7.627785657390206,28.0,29.32673267326733,0.2635616438356164,3395,3395,1.0,C,402,9,45,1004,screen,21.0,4.0,v2.2,False
1250.8,11.21041095890411,6.027397260273973,1.7276712328767123,96.1609589041096,124,7.139631874746581,27.0,29.23008849557522,0.2723287671232877,4620,4620,1.0,C,402,9,45,1004,screen,28.0,0.0,v2.2,False
1174.6,14.274520547945205,9.602739726027398,1.5572602739726027,92.8165362035225,124,6.389558763108342,24.0,26.976190476190474,0.2673972602739726,4480,4480,1.0,C,402,9,45,1004,screen,28.0,2.0,v2.2,False
1127.8,15.304657534246576,11.76054794520548,1.1813698630136986,90.55430528375734,122,6.859356620822554,24.0,25.64197530864197,0.2558904109589041,4151,4151,1.0,C,402,9,45,1004,screen,28.0,4.0,v2.2,False
1210.4,11.403287671232876,7.022465753424657,1.4602739726027398,95.03375733855188,124,6.498025183896655,24.0,26.287128712871286,0.2717808219178082,3836,3836,1.0,C,402,9,45,1005,screen,21.0,0.0,v2.2,False
1167.6,13.63835616438356,9.56,1.3594520547945206,92.67808219178082,122,6.236534400723748,24.0,25.77358490566038,0.2652054794520548,3584,3584,1.0,C,402,9,45,1005,screen,21.0,2.0,v2.2,False
1118.2,14.827945205479452,11.673424657534246,1.0515068493150683,90.51614481409,123,6.736665467410634,25.0,26.48780487804878,0.2471232876712328,3556,3556,1.0,C,402,9,45,1005,screen,21.0,4.0,v2.2,False
1234.2,11.713972602739728,7.007671232876712,1.5687671232876712,95.14383561643837,125,7.0014367924974295,24.0,27.22222222222222,0.2608219178082192,4662,4662,1.0,C,402,9,45,1005,screen,28.0,0.0,v2.2,False
1167.6,13.63835616438356,9.56,1.3594520547945206,92.67808219178082,122,6.236534400723748,24.0,25.77358490566038,0.2652054794520548,4375,4375,1.0,C,402,9,45,1005,screen,28.0,2.0,v2.2,False
1137.6,15.14082191780822,11.49150684931507,1.2164383561643837,90.82583170254404,124,6.447102945159497,24.0,24.88,0.2586301369863014,4298,4298,1.0,C,402,9,45,1005,screen,28.0,4.0,v2.2,False
1239.4,12.647671232876712,6.94027397260274,1.9024657534246576,95.50195694716244,124,7.409706938158673,27.0,29.416666666666668,0.2761643835616438,3836,3836,1.0,C,402,9,45,1006,screen,21.0,0.0,v2.2,False
1183.2,14.212054794520547,10.232328767123288,1.3265753424657534,92.04843444227004,121,6.0394778912378095,24.0,24.989473684210527,0.2575342465753424,3619,3619,1.0,C,402,9,45,1006,screen,21.0,2.0,v2.2,False
1098.2,15.84,12.254794520547945,1.195068493150685,90.1252446183953,125,7.121797525905942,27.0,28.71875,0.2542465753424657,3423,3423,1.0,C,402,9,45,1006,screen,21.0,4.0,v2.2,False
1261.4,10.083287671232876,5.192876712328767,1.63013698630137,96.81898238747554,124,7.261837744738314,27.0,28.73076923076923,0.2547945205479452,4781,4781,1.0,C,402,9,45,1006,screen,28.0,0.0,v2.2,False
1201.2,12.73972602739726,9.19068493150685,1.183013698630137,92.85029354207435,123,5.760924493637205,21.0,24.15254237288136,0.2526027397260273,4431,4431,1.0,C,402,9,45,1006,screen,28.0,2.0,v2.2,False
1168.6,13.815342465753425,10.310684931506849,1.1682191780821918,91.83708414872798,123,6.430923885691078,24.0,26.31192660550459,0.2597260273972602,4319,4319,1.0,C,402,9,45,1006,screen,28.0,4.0,v2.2,False
1233.4,11.031232876712329,6.367671232876712,1.5545205479452056,95.70254403131116,123,6.330066955160369,24.0,26.433070866141733,0.2641095890410959,3836,3836,1.0,C,402,9,45,1007,screen,21.0,0.0,v2.2,False
1192.6,12.485479452054795,8.343013698630138,1.3808219178082193,93.78375733855188,123,5.466999542183276,21.0,23.27083333333333,0.2635616438356164,3668,3668,1.0,C,402,9,45,1007,screen,21.0,2.0,v2.2,False
1084.6,16.816438356164383,12.026301369863011,1.5967123287671232,90.68786692759296,123,6.7590706942481225,26.0,27.486486486486488,0.2767123287671232,3479,3479,1.0,C,402,9,45,1007,screen,21.0,4.0,v2.2,False
1228.2,12.133150684931508,7.568219178082192,1.5216438356164383,94.60127201565555,125,6.320941436912897,24.0,27.195121951219512,0.2608219178082192,4669,4669,1.0,C,402,9,45,1007,screen,28.0,0.0,v2.2,False
1190.6,13.021369863013698,9.04986301369863,1.3238356164383562,93.1017612524462,123,5.692416015729238,21.0,22.86144578313253,0.2641095890410959,4431,4431,1.0,C,402,9,45,1007,screen,28.0,2.0,v2.2,False
1083.4,16.443287671232877,12.297534246575342,1.381917808219178,90.25391389432484,122,6.960271828178416,26.0,27.39423076923077,0.2695890410958904,4165,4165,1.0,C,402,9,45,1007,screen,28.0,4.0,v2.2,False
1233.0,11.19013698630137,6.697534246575343,1.4975342465753425,95.35714285714285,124,6.673010515074485,24.0,25.844594594594597,0.2471232876712328,3899,3899,1.0,C,402,9,45,1008,screen,21.0,0.0,v2.2,False
1193.8,12.25095890410959,8.978082191780821,1.090958904109589,92.95792563600784,123,5.467460603480635,21.0,22.734513274336283,0.2438356164383561,3717,3717,1.0,C,402,9,45,1008,screen,21.0,2.0,v2.2,False
1157.2,13.59013698630137,10.644383561643837,0.981917808219178,91.37279843444227,123,5.794612519105599,22.0,22.788617886178866,0.2361643835616438,3528,3528,1.0,C,402,9,45,1008,screen,21.0,4.0,v2.2,False
1243.6,10.695342465753424,6.1468493150684935,1.5161643835616438,95.86545988258317,124,7.11745947596283,27.0,28.298969072164947,0.2608219178082192,4788,4788,1.0,C,402,9,45,1008,screen,28.0,0.0,v2.2,False
1192.4,13.69917808219178,9.19835616438356,1.5002739726027396,93.12671232876713,124,6.229257191464652,24.0,25.71851851851852,0.2663013698630137,4522,4522,1.0,C,402,9,45,1008,screen,28.0,2.0,v2.2,False
1166.0,13.646027397260276,10.394520547945206,1.0838356164383562,91.68688845401174,123,5.799431578441193,22.0,23.15322580645161,0.2427397260273972,4424,4424,1.0,C,402,9,45,1008,screen,28.0,4.0,v2.2,False
1244.2,11.231780821917807,6.735890410958904,1.498630136986301,95.3238747553816,123,6.590337021518534,24.0,25.464,0.2668493150684931,3913,3913,1.0,C,402,9,45,1009,screen,21.0,0.0,v2.2,False
1128.4,15.127123287671234,10.32876712328767,1.5994520547945206,92.2059686888454,125,7.099485224931754,27.0,28.51,0.2734246575342465,3458,3458,1.0,C,402,9,45,1009,screen,21.0,2.0,v2.2,False
1134.6,14.564931506849316,10.38958904109589,1.3917808219178085,91.96624266144812,123,6.167372927333139,24.0,26.145631067961165,0.2684931506849315,3444,3444,1.0,C,402,9,45,1009,screen,21.0,4.0,v2.2,False
1246.0,11.47945205479452,6.579178082191781,1.6334246575342466,95.58414872798434,123,6.69214482293759,24.0,26.254901960784316,0.2624657534246575,4746,4746,1.0,C,402,9,45,1009,screen,28.0,0.0,v2.2,False
1120.6,14.967123287671232,11.031780821917808,1.3117808219178082,91.32142857142856,125,6.75268089213122,24.0,26.78030303030303,0.2602739726027397,4368,4368,1.0,C,402,9,45,1009,screen,28.0,2.0,v2.2,False
1098.6,15.970958904109589,12.116164383561644,1.284931506849315,90.32925636007828,125,7.367002831122758,27.0,28.73333333333333,0.2619178082191781,4158,4158,1.0,C,402,9,45,1009,screen,28.0,4.0,v2.2,False
1105.6,21.151780821917807,11.426849315068493,3.2416438356164385,92.69178082191782,131,10.71866497747285,42.0,46.53913043478261,0.34356164383561644,3626,3626,1.0,C,414,9,35,1000,screen,21.0,0.0,v2.2.1,True
1079.4,22.70958904109589,13.453150684931506,3.0854794520547943,90.7431506849315,132,10.019500782897136,42.0,45.875,0.33643835616438356,3563,3563,1.0,C,414,9,35,1000,screen,21.0,2.0,v2.2.1,True
1035.2,22.98958904109589,14.737534246575342,2.750684931506849,89.29745596868884,132,9.847655405786085,39.0,42.28448275862069,0.3320547945205479,3395,3395,1.0,C,414,9,35,1000,screen,21.0,4.0,v2.2.1,True
1110.0,20.738082191780823,10.986849315068493,3.2504109589041095,93.09246575342466,131,10.583440476932212,42.0,46.31428571428572,0.3506849315068493,4382,4382,1.0,C,414,9,35,1000,screen,28.0,0.0,v2.2.1,True
1089.0,23.127123287671232,13.239452054794521,3.2958904109589042,91.12181996086105,131,10.687766293934441,42.0,46.785714285714285,0.33643835616438356,4291,4291,1.0,C,414,9,35,1000,screen,28.0,2.0,v2.2.1,True
1035.2,22.808767123287673,14.607671232876712,2.733698630136986,89.39823874755382,132,9.849811305021664,39.0,42.28448275862069,0.3315068493150685,4151,4151,1.0,C,414,9,35,1000,screen,28.0,4.0,v2.2.1,True
1103.4,21.783013698630135,11.614246575342467,3.38958904109589,92.65655577299412,133,11.278085639564143,45.0,49.554545454545455,0.3463013698630137,3556,3556,1.0,C,414,9,35,1001,screen,21.0,0.0,v2.2.1,True
1083.4,22.407671232876712,13.455342465753425,2.984109589041096,90.65068493150685,132,10.434494199054333,42.0,46.613207547169814,0.33643835616438356,3479,3479,1.0,C,414,9,35,1001,screen,21.0,2.0,v2.2.1,True
1047.2,21.83068493150685,14.265753424657534,2.5216438356164383,89.51418786692759,129,9.548545219744543,36.0,39.71900826446281,0.3271232876712329,3388,3388,1.0,C,414,9,35,1001,screen,21.0,4.0,v2.2.1,True
1103.4,21.783013698630135,11.614246575342467,3.38958904109589,92.65655577299412,133,11.278085639564143,45.0,49.554545454545455,0.3463013698630137,4347,4347,1.0,C,414,9,35,1001,screen,28.0,0.0,v2.2.1,True
1072.8,21.903561643835616,13.232328767123288,2.8904109589041096,90.76614481409003,131,9.952271704914425,39.0,43.411764705882355,0.32986301369863014,4242,4242,1.0,C,414,9,35,1001,screen,28.0,2.0,v2.2.1,True
1047.2,21.83068493150685,14.265753424657534,2.5216438356164383,89.51418786692759,129,9.548545219744543,36.0,39.71900826446281,0.3271232876712329,4130,4130,1.0,C,414,9,35,1001,screen,28.0,4.0,v2.2.1,True
1114.2,20.904109589041095,11.027945205479453,3.292054794520548,93.09295499021528,134,11.392619840497133,45.0,51.78787878787879,0.34794520547945207,3535,3535,1.0,C,414,9,35,1002,screen,21.0,0.0,v2.2.1,True
1087.6,22.38191780821918,13.233972602739726,3.0493150684931507,90.90655577299414,131,10.41509119544658,42.0,45.54054054054054,0.33808219178082194,3465,3465,1.0,C,414,9,35,1002,screen,21.0,2.0,v2.2.1,True
1022.8,23.2,15.296438356164384,2.6345205479452054,88.69471624266146,131,10.092065234715557,37.0,42.62105263157895,0.32986301369863014,3339,3339,1.0,C,414,9,35,1002,screen,21.0,4.0,v2.2.1,True
1114.2,20.870136986301368,10.975890410958904,3.298082191780822,93.14481409001958,134,11.414014509760863,45.0,51.78787878787879,0.3473972602739726,4354,4354,1.0,C,414,9,35,1002,screen,28.0,0.0,v2.2.1,True
1081.6,22.73041095890411,12.85917808219178,3.2904109589041095,91.456457925636,133,11.098328520028424,45.0,49.47222222222222,0.3419178082191781,4291,4291,1.0,C,414,9,35,1002,screen,28.0,2.0,v2.2.1,True
1024.4,23.705753424657534,14.84054794520548,2.955068493150685,89.38796477495107,131,10.035818242724874,39.0,43.25892857142857,0.3391780821917808,4060,4060,1.0,C,414,9,35,1002,screen,28.0,4.0,v2.2.1,True
1125.6,20.44876712328767,10.482191780821918,3.322191780821918,93.60714285714286,132,10.910306664638826,42.0,47.205128205128204,0.34684931506849315,3710,3710,1.0,C,414,9,35,1003,screen,21.0,0.0,v2.2.1,True
1060.8,21.699178082191782,13.289315068493151,2.803287671232877,90.63747553816047,130,9.869650693238182,39.0,42.74285714285714,0.3326027397260274,3563,3563,1.0,C,414,9,35,1003,screen,21.0,2.0,v2.2.1,True
1065.8,22.577534246575343,13.95068493150685,2.875616438356164,90.11154598825833,130,10.19194295282155,39.0,43.61538461538461,0.3336986301369863,3451,3451,1.0,C,414,9,35,1003,screen,21.0,4.0,v2.2.1,True
1109.4,21.635616438356163,10.944109589041096,3.563835616438356,93.41046966731898,132,11.511499897783063,45.0,48.88235294117647,0.3506849315068493,4473,4473,1.0,C,414,9,35,1003,screen,28.0,0.0,v2.2.1,True
1074.6,22.356712328767124,12.796164383561644,3.186849315068493,91.42025440313112,130,10.555221858565437,42.0,45.81578947368421,0.3402739726027397,4284,4284,1.0,C,414,9,35,1003,screen,28.0,2.0,v2.2.1,True
1065.8,22.577534246575343,13.95068493150685,2.875616438356164,90.11154598825833,130,10.19194295282155,39.0,43.61538461538461,0.3336986301369863,4186,4186,1.0,C,414,9,35,1003,screen,28.0,4.0,v2.2.1,True
1112.4,23.075616438356164,12.081643835616438,3.6646575342465755,92.4848336594912,133,11.634359204837445,47.399999999999864,51.03260869565217,0.34356164383561644,3563,3563,1.0,C,414,9,35,1004,screen,21.0,0.0,v2.2.1,True
1054.0,22.583013698630136,14.128767123287671,2.818082191780822,89.90117416829744,130,9.963631053161212,39.0,42.58064516129032,0.33315068493150685,3451,3451,1.0,C,414,9,35,1004,screen,21.0,2.0,v2.2.1,True
1037.6,23.28931506849315,15.089863013698631,2.733150684931507,88.96722113502936,130,10.146764069232331,39.0,42.9622641509434,0.32164383561643833,3437,3437,1.0,C,414,9,35,1004,screen,21.0,4.0,v2.2.1,True
