day,pens_total,empty,shortage,daily_loss,lambs_sold_today,cumulative_sold,n_avail,n_mate,n_pend,n_preg,n_nurs,n_rest,mate_pens,pending_pens,preg_pens,nurs_pens,rest_pens,fatt_pens,ram_pens,active_batches
2641,109,3,0,3.0,2,7572,8,63,65,154,58,30,5,9,20,11,4,58,1,0
2642,109,3,0,3.0,4,7576,9,63,65,150,62,29,5,9,19,12,4,58,1,0
2643,107,5,0,5.0,8,7584,12,63,65,146,65,27,5,9,19,12,3,57,1,0
2644,109,3,0,3.0,3,7587,15,63,65,143,67,25,5,9,18,13,3,58,1,0
2645,109,3,0,3.0,2,7589,17,49,79,141,69,23,4,10,18,13,3,58,1,0
2646,108,4,0,4.0,7,7596,5,63,79,136,74,21,5,10,17,14,2,58,1,2
2647,109,3,0,3.0,8,7604,6,63,79,131,76,23,5,10,17,14,3,58,1,0
2648,107,5,0,5.0,8,7612,10,63,79,129,74,23,5,10,17,14,2,57,1,0
2649,105,7,0,7.0,2,7614,10,63,79,128,75,23,5,10,16,14,2,56,1,0
2650,107,5,0,5.0,3,7617,10,63,79,126,75,25,5,10,16,14,3,57,1,0
2651,106,6,0,6.0,8,7625,11,63,79,123,77,25,5,10,16,14,3,56,1,0
2652,110,2,0,2.0,2,7627,14,37,105,119,80,23,3,14,15,15,3,57,2,0
2653,109,3,0,3.0,7,7634,2,51,105,117,80,23,4,14,15,15,3,56,1,2
2654,111,1,0,1.0,8,7642,4,51,91,121,87,24,4,12,16,16,4,57,1,0
2655,110,2,0,2.0,5,7647,5,51,91,119,86,26,4,12,15,15,5,57,1,0
2656,109,3,0,3.0,6,7653,6,51,91,112,91,27,4,12,14,16,5,56,1,0
2657,108,4,0,4.0,10,7663,7,51,91,111,91,27,4,12,14,17,5,54,1,0
2658,106,6,0,6.0,2,7665,9,51,91,110,92,25,4,12,14,17,3,54,1,0
2659,108,4,0,4.0,2,7667,10,28,114,108,94,24,2,15,14,17,3,54,2,0
2660,108,4,0,4.0,7,7674,0,38,114,108,94,24,3,15,14,17,3,54,2,2
2661,110,2,0,2.0,4,7678,1,38,86,131,94,28,3,11,17,18,4,54,2,0
2662,109,3,0,3.0,10,7688,2,38,86,130,93,29,3,11,17,17,4,54,2,0
2663,109,3,0,3.0,4,7692,2,38,86,130,93,29,3,11,17,17,4,54,2,0
2664,108,4,0,4.0,4,7696,2,38,86,130,93,29,3,11,17,17,4,53,2,0
