annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1143.0,12.362191780821918,7.404383561643836,1.6526027397260274,94.86448140900195,124,6.939572798959573,27.0,29.702970297029704,0.2876712328767123,3738,3738,1.0,C_h35,378,8,35,2010,final,21.0,0.0,v2.2.1,True
1155.2,10.93041095890411,6.830684931506849,1.3665753424657534,95.12133072407045,124,6.059471444283763,21.799999999999955,27.23913043478261,0.27671232876712326,3822,3822,1.0,C_h35,378,8,35,2011,final,21.0,0.0,v2.2.1,True
1168.4,12.145205479452056,7.355068493150685,1.5967123287671232,94.85861056751467,124,6.9859084568204315,26.0,29.419354838709676,0.2882191780821918,3759,3759,1.0,C_h35,378,8,35,2012,final,21.0,0.0,v2.2.1,True
1137.4,11.533698630136985,6.797808219178082,1.5786301369863014,95.34001956947164,124,6.390962022887169,24.0,27.203389830508474,0.29424657534246573,3766,3766,1.0,C_h35,378,8,35,2013,final,21.0,0.0,v2.2.1,True
1136.4,11.891506849315068,7.149041095890411,1.5808219178082192,95.02837573385519,128,6.422553051183428,24.0,28.875,0.303013698630137,3738,3738,1.0,C_h35,378,8,35,2014,final,21.0,0.0,v2.2.1,True
1163.2,10.90904109589041,6.664657534246575,1.4147945205479453,95.31262230919765,125,6.655482703156574,24.0,28.526785714285715,0.28054794520547943,3815,3815,1.0,C_h35,378,8,35,2015,final,21.0,0.0,v2.2.1,True
1146.4,11.32054794520548,7.046575342465753,1.4246575342465753,94.98043052837573,124,6.370912838938061,24.0,26.70967741935484,0.2926027397260274,3752,3752,1.0,C_h35,378,8,35,2016,final,21.0,0.0,v2.2.1,True
1161.2,11.17972602739726,6.650958904109589,1.5095890410958903,95.40949119373778,125,6.366762387751788,24.0,28.27027027027027,0.28712328767123285,3787,3787,1.0,C_h35,378,8,35,2017,final,21.0,0.0,v2.2.1,True
1158.4,12.726575342465754,7.846027397260274,1.626849315068493,94.44716242661448,125,7.044056265461864,26.0,29.77659574468085,0.286027397260274,3780,3780,1.0,C_h35,378,8,35,2018,final,21.0,0.0,v2.2.1,True
1160.4,9.391232876712328,5.56931506849315,1.273972602739726,96.16487279843444,127,6.943721910661655,24.0,29.52,0.26794520547945205,3857,3857,1.0,C_h35,378,8,35,2019,final,21.0,0.0,v2.2.1,True
1167.6,12.277260273972603,6.875616438356165,1.8005479452054796,95.46868884540118,127,8.313739232959245,30.0,33.25233644859813,0.2915068493150685,3864,3864,1.0,C_h35,378,8,35,2020,final,21.0,0.0,v2.2.1,True
1171.8,11.316164383561643,7.195068493150685,1.3736986301369862,94.80234833659492,127,7.771072552313105,27.0,31.776699029126213,0.26301369863013696,3801,3801,1.0,C_h35,378,8,35,2021,final,21.0,0.0,v2.2.1,True
1155.4,11.07945205479452,6.530958904109589,1.5161643835616438,95.5225048923679,126,6.963150165399798,27.0,30.638297872340427,0.2926027397260274,3780,3780,1.0,C_h35,378,8,35,2022,final,21.0,0.0,v2.2.1,True
1154.2,12.5413698630137,7.455342465753425,1.6953424657534246,94.85714285714285,125,7.246714567716553,27.0,29.879032258064516,0.28712328767123285,3822,3822,1.0,C_h35,378,8,35,2023,final,21.0,0.0,v2.2.1,True
1159.2,12.349041095890412,7.126575342465753,1.7408219178082192,95.1912915851272,127,8.694392880234709,30.0,33.15447154471545,0.3101369863013699,3773,3773,1.0,C_h35,378,8,35,2024,final,21.0,0.0,v2.2.1,True
1156.2,11.841643835616438,7.337534246575342,1.5013698630136987,94.78913894324855,126,6.906615308211487,27.0,29.73267326732673,0.28493150684931506,3773,3773,1.0,C_h35,378,8,35,2025,final,21.0,0.0,v2.2.1,True
1151.4,11.472876712328768,6.590684931506849,1.6273972602739726,95.56849315068493,126,7.215393335455806,27.0,31.178571428571427,0.2876712328767123,3773,3773,1.0,C_h35,378,8,35,2026,final,21.0,0.0,v2.2.1,True
1162.0,13.299726027397261,8.332054794520548,1.655890410958904,94.03913894324853,128,7.410690840986914,27.0,31.358974358974358,0.28383561643835614,3780,3780,1.0,C_h35,378,8,35,2027,final,21.0,0.0,v2.2.1,True
1156.6,12.386301369863014,6.981369863013699,1.8016438356164384,95.3752446183953,127,7.720893898735426,27.799999999999955,32.40217391304348,0.3046575342465753,3787,3787,1.0,C_h35,378,8,35,2028,final,21.0,0.0,v2.2.1,True
1156.4,10.521095890410958,6.136986301369863,1.4613698630136986,95.82534246575342,126,6.81971140963065,24.0,27.93388429752066,0.2926027397260274,3766,3766,1.0,C_h35,378,8,35,2029,final,21.0,0.0,v2.2.1,True
